seasonEpisode,speaker,lineCount,wordCount
S6E9,Sansa Stark,20,301
S6E9,Smalljon Umber,3,10
S6E9,Stark Soldier #1,2,2
S6E9,Stark Soldier #2,1,4
S6E9,Theon Greyjoy,10,127
S6E9,Tormund Giantsbane,15,197
S6E9,Tyrion Lannister,16,466
S6E9,Wildling #1,1,1
S6E9,Wildling #2,1,3
S6E9,Wildling #3,1,3
S6E9,Yara Greyjoy,8,75
S6E9,Yezzan Zo Qaggaz,2,65
S7E1,Alys Karstark,1,3
S7E1,Archmaester Ebrose,9,278
S7E1,Arya Stark,12,83
S7E1,Baby Sam,1,1
S7E1,Beric Dondarrion,13,168
S7E1,Bran Stark,1,33
S7E1,Brienne of Tarth,3,10
S7E1,Cersei Lannister,26,396
S7E1,Daenerys Targaryen,1,3
S7E1,Eddison Tollett,3,15
S7E1,Euron Greyjoy,8,357
S7E1,Frey Men,1,2
S7E1,Gilly,5,16
S7E1,Jaime Lannister,23,359
S7E1,Jon Snow,25,549
S7E1,Jorah Mormont,2,9
S7E1,Lannister Soldier #1,3,89
S7E1,Lannister Soldier #2,8,123
S7E1,Lannister Soldier #3,9,164
S7E1,Lyanna Mormont,2,58
S7E1,Maester Wolkan,1,7
S7E1,Meera Reed,1,15
S7E1,Ned Umber,1,3
S7E1,Petyr Baelish,4,46
S7E1,Robett Glover,3,32
S7E1,Samwell Tarly,15,171
S7E1,Sandor Clegane,25,302
S7E1,Sansa Stark,25,360
S7E1,Stark Bannermen,1,1
S7E1,Thoros Of Myr,15,130
S7E1,Tormund Giantsbane,3,26
S7E1,Walder Frey,2,206
S7E1,Yohn Royce,1,20
S7E2,Archmaester Ebrose,15,262
S7E2,Arya Stark,16,93
S7E2,Cersei Lannister,3,230
S7E2,Daenerys Targaryen,30,521
S7E2,Davos Seaworth,4,56
S7E2,Dickon Tarly,2,3
S7E2,Ellaria Sand,15,153
S7E2,Euron Greyjoy,2,21
S7E2,Grey Worm,10,132
S7E2,Hot Pie,16,175
S7E2,Ironborn Man #1,1,3
S7E2,Jaime Lannister,9,192
S7E2,Jon Snow,15,399
S7E2,Jorah Mormont,7,32
S7E2,King's Landing Trader #1,3,28
S7E2,King's Landing Trader #2,2,19
S7E2,Lord Varys,15,354
S7E2,Lyanna Mormont,1,15
S7E2,Maester Wolkan,1,7
S7E2,Melisandre,8,136
S7E2,Missandei,10,82
S7E2,Nymeria Sand,5,22
S7E2,Obara Sand,6,24
S7E2,Olenna Tyrell,4,160
S7E2,Petyr Baelish,3,144
S7E2,Qyburn,4,101
S7E2,Randyll Tarly,7,126
S7E2,Robett Glover,1,14
S7E2,Samwell Tarly,16,232
S7E2,Sansa Stark,9,140
S7E2,Stark Man #1,1,4
S7E2,Stark Soldier #1,2,4
S7E2,Stark Soldier #2,2,4
S7E2,Theon Greyjoy,2,6
S7E2,Tyene Sand,3,30
S7E2,Tyrion Lannister,15,348
S7E2,Yara Greyjoy,14,97
S7E2,Yohn Royce,1,27
S7E3,Archmaester Ebrose,10,211
S7E3,Bernadette,2,14
S7E3,Bran Stark,9,126
S7E3,Cersei Lannister,20,791
S7E3,Daenerys Targaryen,40,795
S7E3,Davos Seaworth,9,260
S7E3,Euron Greyjoy,7,152
S7E3,Grey Worm,2,17
S7E3,Harrag,3,19
S7E3,Ironborn #1,3,4
S7E3,Ironborn #2,2,3
S7E3,Jaime Lannister,16,244
S7E3,Jon Snow,44,586
S7E3,Jorah Mormont,5,84
S7E3,King's Landing Crowd,1,1
S7E3,King's Landing Man #1,1,1
S7E3,King's Landing Man #2,1,3
S7E3,King's Landing Man #3,1,1
S7E3,King's Landing Woman,1,1
S7E3,Lannister Soldier,1,2
S7E3,Lord Varys,12,172
S7E3,Maester Wolkan,3,28
S7E3,Melisandre,7,82
S7E3,Missandei,6,105
S7E3,Olenna Tyrell,15,345
S7E3,Petyr Baelish,4,119
S7E3,Qyburn,3,20
S7E3,Samwell Tarly,9,50
S7E3,Sansa Stark,18,214
S7E3,Stark Guard,1,5
S7E3,Theon Greyjoy,2,9
S7E3,Tycho Nestoris,10,190
S7E3,Tyene Sand,1,1
S7E3,Tyrion Lannister,45,1137
S7E3,Unsullied Soldier,1,2
S7E3,Yohn Royce,4,37
S7E4,Arya Stark,27,265
S7E4,Bran Stark,20,125
S7E4,Brienne of Tarth,8,64
S7E4,Bronn,23,180
S7E4,Cersei Lannister,6,82
S7E4,Daenerys Targaryen,21,239
S7E4,Davos Seaworth,14,109
S7E4,Dickon Tarly,7,49
S7E4,Henk,13,111
S7E4,Ironborn Man,1,1
S7E4,Jaime Lannister,34,278
S7E4,Jon Snow,24,278
S7E4,Koner,11,67
S7E4,Lannister Soldier,1,3
S7E4,Lannister Soldier #1,1,6
S7E4,Lannister Soldier #10,1,1
S7E4,Lannister Soldier #11,1,3
S7E4,Lannister Soldier #12,1,2
S7E4,Lannister Soldier #13,1,3
S7E4,Lannister Soldier #14,1,1
S7E4,Lannister Soldier #15,1,4
S7E4,Lannister Soldier #16,3,6
S7E4,Lannister Soldier #17,1,1
S7E4,Lannister Soldier #18,1,2
S7E4,Lannister Soldier #2,1,1
S7E4,Lannister Soldier #3,1,3
S7E4,Lannister Soldier #4,1,3
S7E4,Lannister Soldier #5,1,2
S7E4,Lannister Soldier #6,1,2
S7E4,Lannister Soldier #7,1,1
S7E4,Lannister Soldier #8,1,2
S7E4,Lannister Soldier #9,2,8
S7E4,Meera Reed,7,69
S7E4,Missandei,12,130
S7E4,Petyr Baelish,3,160
S7E4,Podrick Payne,2,16
S7E4,Qhono,1,4
S7E4,Randyll Tarly,11,94
S7E4,Sansa Stark,21,161
S7E4,Theon Greyjoy,4,33
S7E4,Tycho Nestoris,7,158
S7E4,Tyrion Lannister,8,64
S7E5,Archmaester Ebrose,11,137
S7E5,Arya Stark,11,94
S7E5,Beric Dondarrion,3,80
S7E5,Bran Stark,1,6
S7E5,Bronn,9,131
S7E5,Cersei Lannister,20,314
S7E5,Citadel Maester #1,1,21
S7E5,Daenerys Targaryen,26,386
S7E5,Davos Seaworth,40,487
S7E5,Dickon Tarly,3,17
S7E5,Gendry,21,279
S7E5,Gilly,7,99
S7E5,Jaime Lannister,31,343
S7E5,Jon Snow,32,309
S7E5,Jorah Mormont,10,94
S7E5,Kevin Eldon,9,47
S7E5,Laurence Spellman,8,23
S7E5,Lord Varys,9,172
S7E5,Maester Sandhu,7,121
S7E5,Maester Wolkan,2,18
S7E5,Petyr Baelish,2,16
S7E5,Qhono,1,8
S7E5,Qyburn,3,9
S7E5,Randyll Tarly,5,82
S7E5,Robett Glover,1,25
S7E5,Samwell Tarly,11,230
S7E5,Sandor Clegane,1,15
S7E5,Sansa Stark,12,155
S7E5,Thoros Of Myr,2,30
S7E5,Tormund Giantsbane,9,100
S7E5,Tyrion Lannister,29,489
S7E5,Yohn Royce,1,11
S7E6,Arya Stark,26,794
S7E6,Benjen Stark,2,9
S7E6,Beric Dondarrion,20,289
S7E6,Brienne of Tarth,7,83
S7E6,Daenerys Targaryen,31,390
S7E6,Davos Seaworth,2,10
S7E6,Gendry,12,112
S7E6,Jon Snow,43,376
S7E6,Jorah Mormont,17,212
S7E6,Maester Wolkan,1,4
S7E6,Night's Watch Man #1,1,2
S7E6,Night's Watch Man #2,1,3
S7E6,Petyr Baelish,7,104
S7E6,Sandor Clegane,26,198
S7E6,Sansa Stark,39,562
S7E6,Thoros Of Myr,11,75
S7E6,Tormund Giantsbane,27,301
S7E6,Tyrion Lannister,24,595
S7E7,Arya Stark,12,120
S7E7,Beric Dondarrion,1,5
S7E7,Bran Stark,12,179
S7E7,Brienne of Tarth,9,58
S7E7,Bronn,16,236
S7E7,Cersei Lannister,57,1201
S7E7,Daenerys Targaryen,17,230
S7E7,Davos Seaworth,3,22
S7E7,Euron Greyjoy,7,113
S7E7,Harrag,8,97
S7E7,Ironborn Man #1,1,7
S7E7,Ironborn Man #2,1,2
S7E7,Ironborn Man #3,1,4
S7E7,Ironborn Men,1,1
S7E7,Jaime Lannister,36,403
S7E7,Jon Snow,28,505
S7E7,Jorah Mormont,2,80
S7E7,Lannister General #1,1,12
S7E7,Lannister Generals,1,2
S7E7,Lannister Soldier #1,3,9
S7E7,Lannister Soldier #2,1,3
S7E7,Lannister Soldier #3,1,3
S7E7,Lannister Soldier #4,1,3
S7E7,Lord Varys,1,8
S7E7,Lyanna Mormont,2,36
S7E7,Missandei,1,5
S7E7,Night's Watch Man #1,1,9
S7E7,Night's Watch Man #2,1,3
S7E7,Petyr Baelish,23,327
S7E7,Podrick Payne,4,21
S7E7,Qyburn,3,24
S7E7,Rhaegar Targaryen,1,23
S7E7,Samwell Tarly,9,121
S7E7,Sandor Clegane,10,106
S7E7,Sansa Stark,31,536
S7E7,Theon Greyjoy,17,214
S7E7,Tormund Giantsbane,2,15
S7E7,Tyrion Lannister,44,722
S7E7,Yohn Royce,1,3
S8E1,Arya Stark,19,101
S8E1,Beric Dondarrion,2,11
S8E1,Bran Stark,4,52
S8E1,Bronn,10,80
S8E1,Cersei Lannister,16,130
S8E1,Craya,7,55
S8E1,Daenerys Targaryen,23,176
S8E1,Davos Seaworth,3,117
S8E1,Dirah,5,25
S8E1,Eddison Tollett,2,19
S8E1,Euron Greyjoy,15,158
S8E1,Gendry,12,104
S8E1,Harry Strickland,5,38
S8E1,Jon Snow,43,436
S8E1,Jorah Mormont,1,5
S8E1,Lord Varys,5,57
S8E1,Lyanna Mormont,2,37
S8E1,Maester Wolkan,1,4
S8E1,Marei,1,2
S8E1,Ned Umber,1,18
S8E1,Qhono,1,4
S8E1,Qyburn,10,164
S8E1,Samwell Tarly,24,300
S8E1,Sandor Clegane,4,45
S8E1,Sansa Stark,18,210
S8E1,Stark Bannerman,1,4
S8E1,Theon Greyjoy,3,17
S8E1,Tormund Giantsbane,4,38
S8E1,Tyrion Lannister,17,246
S8E1,Winterfell Man,1,1
S8E1,Winterfell Man #1,1,3
S8E1,Winterfell Man #2,1,1
S8E1,Winterfell Man #3,1,4
S8E1,Winterfell Man #4,1,2
S8E1,Winterfell Man #5,1,3
S8E1,Winterfell Smith #1,1,2
S8E1,Winterfell Smith #2,1,3
S8E1,Yara Greyjoy,8,86
S8E1,Yohn Royce,2,10
S8E2,Arya Stark,25,233
S8E2,Beric Dondarrion,3,42
S8E2,Bran Stark,15,148
S8E2,Brienne of Tarth,23,234
S8E2,Daenerys Targaryen,40,630
S8E2,Davos Seaworth,11,150
S8E2,Eddison Tollett,6,52
S8E2,Fergus,2,6
S8E2,Gendry,19,175
S8E2,Gilly,2,49
S8E2,Grey Worm,3,77
S8E2,Jaime Lannister,44,428
S8E2,Jon Snow,22,253
S8E2,Jorah Mormont,14,136
S8E2,Lyanna Mormont,4,53
S8E2,Maester Wolkan,1,5
S8E2,Missandei,3,17
S8E2,Mormont Man #1,1,2
S8E2,Mormont Man #2,1,2
S8E2,Podrick Payne,5,108
S8E2,Samwell Tarly,13,208
S8E2,Sandor Clegane,6,89
S8E2,Sansa Stark,17,195
S8E2,Teela,3,34
S8E2,Theon Greyjoy,4,62
S8E2,Tormund Giantsbane,16,149
S8E2,Tyrion Lannister,40,527
S8E2,Winterfell Child #1,1,4
S8E2,Winterfell Man #1,1,7
S8E2,Winterfell Man #10,1,4
S8E2,Winterfell Man #11,1,5
S8E2,Winterfell Man #2,1,8
S8E2,Winterfell Man #3,1,1
S8E2,Winterfell Man #4,1,3
S8E2,Winterfell Man #5,1,3
S8E2,Winterfell Man #6,1,5
S8E2,Winterfell Man #7,1,1
S8E2,Winterfell Man #8,1,2
S8E2,Winterfell Man #9,1,8
S8E2,Winterfell Smith,1,2
S8E2,Winterfell Soldier #1,1,2
S8E2,Winterfell Soldier #2,1,12
S8E2,Winterfell Soldier #3,2,8
S8E2,Winterfell Soldier #4,1,2
S8E2,Winterfell Woman #1,1,2
S8E2,Winterfell Woman #2,1,5
S8E2,Winterfell Woman #3,1,5
S8E2,Yohn Royce,1,17
S8E3,Arya Stark,7,38
S8E3,Beric Dondarrion,7,21
S8E3,Bran Stark,2,25
S8E3,Brienne of Tarth,5,14
S8E3,Daenerys Targaryen,4,8
S8E3,Davos Seaworth,6,24
S8E3,Eddison Tollett,2,14
S8E3,Grey Worm,6,17
S8E3,Ironborn #1,1,2
S8E3,Ironborn #2,1,1
S8E3,Jaime Lannister,10,39
S8E3,Jon Snow,4,9
S8E3,Jorah Mormont,2,6
S8E3,Lord Varys,2,14
S8E3,Lyanna Mormont,6,31
S8E3,Melisandre,10,137
S8E3,Missandei,1,16
S8E3,Mormont Soldier #1,4,11
S8E3,Mormont Soldier #2,1,3
S8E3,Mormont Soldier #3,1,2
S8E3,Northern Soldier #1,1,5
S8E3,Northern Soldier #10,1,3
S8E3,Northern Soldier #11,1,1
S8E3,Northern Soldier #12,1,2
S8E3,Northern Soldier #13,1,5
S8E3,Northern Soldier #14,1,4
S8E3,Northern Soldier #15,1,3
S8E3,Northern Soldier #16,1,3
S8E3,Northern Soldier #17,1,4
S8E3,Northern Soldier #18,1,1
S8E3,Northern Soldier #19,1,4
S8E3,Northern Soldier #2,1,2
S8E3,Northern Soldier #20,1,1
S8E3,Northern Soldier #21,1,3
S8E3,Northern Soldier #22,1,8
S8E3,Northern Soldier #23,1,2
S8E3,Northern Soldier #24,1,4
S8E3,Northern Soldier #25,1,4
S8E3,Northern Soldier #26,1,3
S8E3,Northern Soldier #27,2,5
S8E3,Northern Soldier #28,3,17
S8E3,Northern Soldier #29,3,7
S8E3,Northern Soldier #3,2,6
S8E3,Northern Soldier #30,3,9
S8E3,Northern Soldier #31,1,3
S8E3,Northern Soldier #32,1,3
S8E3,Northern Soldier #33,1,3
S8E3,Northern Soldier #34,1,2
S8E3,Northern Soldier #35,1,9
S8E3,Northern Soldier #4,1,3
S8E3,Northern Soldier #5,1,3
S8E3,Northern Soldier #6,1,3
S8E3,Northern Soldier #7,1,3
S8E3,Northern Soldier #8,1,2
S8E3,Northern Soldier #9,1,2
S8E3,Northern Woman #1,1,1
S8E3,Northern Woman #2,1,7
S8E3,Northern Woman #3,1,4
S8E3,Northman #1,2,2
S8E3,Northman #2,1,2
S8E3,Northman #3,1,5
S8E3,Northman #4,1,3
S8E3,Northman #5,1,4
S8E3,Samwell Tarly,1,2
S8E3,Sandor Clegane,5,29
S8E3,Sansa Stark,7,75
S8E3,Theon Greyjoy,3,30
S8E3,Tormund Giantsbane,2,6
S8E3,Tyrion Lannister,7,87
S8E3,Unsullied #1,1,2
S8E3,Unsullied #2,1,1
S8E3,Unsullied #3,1,1
S8E4,Arya Stark,19,133
S8E4,Bran Stark,5,43
S8E4,Brienne of Tarth,22,173
S8E4,Bronn,16,376
S8E4,Cersei Lannister,6,82
S8E4,Daenerys Targaryen,27,550
S8E4,Davos Seaworth,8,96
S8E4,Euron Greyjoy,3,17
S8E4,Gendry,10,133
S8E4,Gilly,1,18
S8E4,Grey Worm,4,26
S8E4,Jaime Lannister,30,258
S8E4,Jon Snow,32,425
S8E4,King's Landing Captain,1,3
S8E4,Lord Varys,25,521
S8E4,Missandei,3,17
S8E4,Podrick Payne,1,1
S8E4,Qyburn,9,103
S8E4,Samwell Tarly,3,38
S8E4,Sandor Clegane,18,162
S8E4,Sansa Stark,26,279
S8E4,Tormund Giantsbane,17,268
S8E4,Tyrion Lannister,79,1084
S8E4,Tyrion Lannisters,1,14
S8E4,Unsullied #1,1,1
S8E4,Unsullied #2,1,4
S8E4,Unsullied #3,1,1
S8E4,Unsullied #4,2,3
S8E4,Unsullied #5,2,4
S8E4,Willa,1,9
S8E4,Winterfell Man #1,1,3
S8E4,Winterfell Man #10,1,2
S8E4,Winterfell Man #11,1,2
S8E4,Winterfell Man #12,1,4
S8E4,Winterfell Man #13,2,9
S8E4,Winterfell Man #14,2,10
S8E4,Winterfell Man #15,1,1
S8E4,Winterfell Man #16,1,3
S8E4,Winterfell Man #17,2,14
S8E4,Winterfell Man #18,1,7
S8E4,Winterfell Man #19,3,18
S8E4,Winterfell Man #2,1,2
S8E4,Winterfell Man #20,1,3
S8E4,Winterfell Man #21,1,5
S8E4,Winterfell Man #3,1,1
S8E4,Winterfell Man #4,1,1
S8E4,Winterfell Man #5,1,1
S8E4,Winterfell Man #6,1,2
S8E4,Winterfell Man #7,1,1
S8E4,Winterfell Man #8,1,4
S8E4,Winterfell Man #9,1,3
S8E4,Winterfell Woman #1,1,9
S8E4,Winterfell Woman #2,1,1
S8E4,Winterfell Woman #3,1,4
S8E4,Winterfell Woman #4,1,2
S8E4,Winterfell Woman #5,1,5
S8E5,Arya Stark,11,59
S8E5,Cersei Lannister,12,123
S8E5,Daenerys Targaryen,23,349
S8E5,Davos Seaworth,3,17
S8E5,Eleanor,5,30
S8E5,Eleanor's Daughter,1,7
S8E5,Euron Greyjoy,8,82
S8E5,Golden Company Soldier #1,1,1
S8E5,Golden Company Soldier #2,1,1
S8E5,Ironborn Soldier #1,1,1
S8E5,Ironborn Soldier #2,1,3
S8E5,Jaime Lannister,24,213
S8E5,Jon Snow,17,120
S8E5,King's Landing Child,1,2
S8E5,King's Landing Guard #1,1,3
S8E5,King's Landing Guard #2,1,3
S8E5,King's Landing Guard #3,1,2
S8E5,King's Landing Man #1,1,2
S8E5,King's Landing Man #10,1,2
S8E5,King's Landing Man #11,1,3
S8E5,King's Landing Man #12,1,4
S8E5,King's Landing Man #13,1,6
S8E5,King's Landing Man #14,1,4
S8E5,King's Landing Man #15,1,2
S8E5,King's Landing Man #16,2,7
S8E5,King's Landing Man #17,1,3
S8E5,King's Landing Man #18,1,6
S8E5,King's Landing Man #19,1,3
S8E5,King's Landing Man #2,2,7
S8E5,King's Landing Man #20,1,2
S8E5,King's Landing Man #21,1,3
S8E5,King's Landing Man #22,1,3
S8E5,King's Landing Man #23,1,2
S8E5,King's Landing Man #24,1,5
S8E5,King's Landing Man #25,1,3
S8E5,King's Landing Man #26,1,3
S8E5,King's Landing Man #27,1,5
S8E5,King's Landing Man #28,1,2
S8E5,King's Landing Man #29,1,4
S8E5,King's Landing Man #3,1,2
S8E5,King's Landing Man #30,1,1
S8E5,King's Landing Man #31,2,12
S8E5,King's Landing Man #32,1,4
S8E5,King's Landing Man #4,1,8
S8E5,King's Landing Man #5,1,2
S8E5,King's Landing Man #6,1,2
S8E5,King's Landing Man #7,1,4
S8E5,King's Landing Man #8,1,2
S8E5,King's Landing Man #9,1,3
S8E5,King's Landing Woman #1,1,4
S8E5,King's Landing Woman #10,1,3
S8E5,King's Landing Woman #11,2,9
S8E5,King's Landing Woman #12,2,10
S8E5,King's Landing Woman #2,1,1
S8E5,King's Landing Woman #3,1,2
S8E5,King's Landing Woman #4,1,3
S8E5,King's Landing Woman #5,1,1
S8E5,King's Landing Woman #6,1,2
S8E5,King's Landing Woman #7,2,4
S8E5,King's Landing Woman #8,3,15
S8E5,King's Landing Woman #9,1,3
S8E5,Lannister Soldier #1,1,4
S8E5,Lannister Soldier #10,1,2
S8E5,Lannister Soldier #11,1,4
S8E5,Lannister Soldier #12,3,7
S8E5,Lannister Soldier #13,2,3
S8E5,Lannister Soldier #14,1,9
S8E5,Lannister Soldier #15,3,7
S8E5,Lannister Soldier #16,2,22
S8E5,Lannister Soldier #17,2,6
S8E5,Lannister Soldier #18,2,8
S8E5,Lannister Soldier #19,4,18
S8E5,Lannister Soldier #2,1,3
S8E5,Lannister Soldier #20,1,3
S8E5,Lannister Soldier #21,1,1
S8E5,Lannister Soldier #22,1,3
S8E5,Lannister Soldier #23,1,3
S8E5,Lannister Soldier #24,1,3
S8E5,Lannister Soldier #25,1,3
S8E5,Lannister Soldier #26,1,5
S8E5,Lannister Soldier #27,1,2
S8E5,Lannister Soldier #3,1,3
S8E5,Lannister Soldier #4,1,4
S8E5,Lannister Soldier #5,1,5
S8E5,Lannister Soldier #6,1,3
S8E5,Lannister Soldier #7,1,4
S8E5,Lannister Soldier #8,1,2
S8E5,Lannister Soldier #9,1,11
S8E5,Lord Varys,14,192
S8E5,Martha,4,18
S8E5,Northern Guard #1,2,13
S8E5,Northern Soldier #1,1,3
S8E5,Northern Soldier #2,1,2
S8E5,Northern Soldier #3,3,21
S8E5,Northern Soldier #4,1,15
S8E5,Northern Soldier #5,1,4
S8E5,Northern Soldier #6,1,3
S8E5,Northern Soldier #7,2,4
S8E5,Owen,2,17
S8E5,Qyburn,7,63
S8E5,Sandor Clegane,9,118
S8E5,Tyrion Lannister,38,597
S8E5,Unsullied Soldier #1,3,13
S8E6,Arya Stark,9,77
S8E6,Bran Stark,11,98
S8E6,Brienne of Tarth,5,24
S8E6,Bronn,11,96
S8E6,Daenerys Targaryen,15,386
S8E6,Davos Seaworth,11,175
S8E6,Dornish Lord,2,6
S8E6,Dothraki Bloodrider #1,1,1
S8E6,Edmure Tully,5,83
S8E6,Gendry,2,6
S8E6,Grey Worm,15,133
S8E6,Jon Snow,44,378
S8E6,Lord #1,2,6
S8E6,Lord #2,2,6
S8E6,Lord #3,2,6
S8E6,Lord #4,2,6
S8E6,Robin Arryn,2,6
S8E6,Samwell Tarly,12,119
S8E6,Sansa Stark,10,141
S8E6,Stark Bannerman,1,5
S8E6,Stark Bannermen,1,25
S8E6,Tyrion Lannister,52,1268
S8E6,Unsullied #1,1,5
S8E6,Yara Greyjoy,4,53
S8E6,Yohn Royce,5,23